"","date_2018","Page.Name","Page.Category","Page.Admin.Top.Country","Post.Created","Total.Interactions","Message","Link"
"1","2018-05-29","傅建雄","PERSON","","2018-05-29 22:45:22 CST","15","青年接力護台 屏東加油💪 5月26日從台北出發的「愛台不斷電 青年護台灣」全台接力路跑，今天下午跑到屏東市～由屏東縣長參選人蘇清泉帶領大家跑至慈鳳宮～ 我也身披國旗與蘇縣長候選人一同接力路跑，全力支持「反空污 反核食」的訴求。也請好朋友們年底縣長選戰，全力支持蘇清泉！讓屏東有翻轉改變的機會！ #健康好生活 #屏東縣長參選人蘇清泉 #KMT少年藍 #東區市民代表參選人傅建雄","https://www.facebook.com/336647560108518/photos/a.339908979782376/447191415720798/?type=3"
"2","2018-05-29","李眉蓁","POLITICIAN","TW","2018-05-29 18:46:35 CST","186","愛台不斷電，青年護台灣。行腳全台灣，傳達青年人對於台灣的熱愛，我們需要一個安全、穩定的環境、有新鮮空氣（反空污）、健康安全的食物（反核食），台灣加油！！！ #用愛發電 #李眉蓁最認真 #我不要髒空氣 #我不要被核污染的食物 #我愛我們生長的土地 #KMT行腳全台灣","https://www.facebook.com/kandesnwin2010/photos/a.710230009040770/1849143325149427/?type=3"
"3","2018-05-30","方一峰前進的力量","POLITICIAN","TW","2018-05-30 15:10:36 CST","119","愛台不斷電、青年護台灣！ 全台接力路跑活動，從國民黨中央黨部出發，以8天7夜、210棒次接力路跑的方式，順時鐘方向串連環台，主軸為宣傳反深澳電廠、反空污、反核食，並推動公投案。 西港132棒由清泰、基財及麗琴和二位優秀隊員接力跑 天氣非常炎熱，如果您在路上看到來自全國各地的青工選手，請別忘記給予掌聲與鼓勵，為他們加油，謝謝！ #愛台不斷電 #青年護台灣 #國民黨青年接力跑全國","https://www.facebook.com/Fangefong/photos/a.811580342196421/1837945356226576/?type=3"
"4","2018-05-30","謝龍介","POLITICIAN","TW","2018-05-30 13:36:45 CST","1,587","愛台不斷電、青年護台灣！ 請為我們的選手打氣加油！ 這場全台接力路跑活動，從國民黨中央黨部出發，以8天7夜、210棒次接力路跑的方式，順時鐘方向串連環台，主軸為宣傳反深澳電廠、反空污、反核食，並推動公投案。 如果您在路上看到來自全國各地的青工選手，請別忘記給予掌聲與鼓勵，為他們加油，謝謝！ #愛台不斷電 #青年護台灣 #國民黨青年接力跑全國","https://www.facebook.com/TEL062268268/videos/1674923215889116/"
"5","2018-05-30","客家電視 HakkaTV","MEDIA_NEWS_COMPANY","TW","2018-05-30 09:46:06 CST","40","「『慕尼黑國際兒少影展』擁有『兒少界坎城影展』美譽，台灣公廣集團參與該影展多年，今年更受邀參加『那一天，我變勇敢了』國際合製計畫，製作拍攝出《烏龜女孩》短片，以及負責主辦本屆『亞洲區青少年評審團』評選活動；至於客家電視台今年則是一口氣入圍《小O事件簿：反空汙大作戰》、《麼个麼个：想飛的魚》及《柿子色街燈》三個節目，成績表現亮眼。」 小O事件簿：反空污大作戰　https://youtu.be/-0rpD6F_IUs:=:https://www.youtube.com/watch?v=-0rpD6F_IUs&feature=youtu.be 想飛的魚　https://youtu.be/0b2KWRkLyYI:=:https://www.youtube.com/watch?v=0b2KWRkLyYI&feature=youtu.be 柿子色街燈　https://www.youtube.com/playlist?list=PLzgAweye8Ud79Tzqf2xwH-Yha0SOtFMeI","https://news.rti.org.tw/news/view/id/412010"
"6","2018-05-30","中國國民黨台南市黨部","POLITICAL_PARTY","TW","2018-05-30 13:38:28 CST","133","愛台不斷電、青年護台灣！ 請為我們的選手打氣加油！ 這場全台接力路跑活動，從國民黨中央黨部出發，以8天7夜、210棒次接力路跑的方式，順時鐘方向串連環台，主軸為宣傳反深澳電廠、反空污、反核食，並推動公投案。 如果您在路上看到來自全國各地的青工選手，請別忘記給予掌聲與鼓勵，為他們加油，謝謝！ #愛台不斷電 #青年護台灣 #國民黨青年接力跑全國","https://www.facebook.com/TEL062268268/videos/1674923215889116/"
"7","2018-05-30","台中好環保","GOVERNMENT_ORGANIZATION","TW","2018-05-30 10:53:28 CST","19","💢空汙「零容忍」 💢 📛后里鋼鐵廠自燃 遭重罰100萬📛 🚨昨晚后里區豐興鋼鐵廠廢鐵堆置廠發生不明大火，導致鄰近地區瀰漫在煙塵中😷 🚨經稽查人員初步調查，火警是因業者廢鐵堆置區內的易燃物質疏於管理，發生自燃悶燒情形，所幸同仁使用五用氣體偵測器並未檢查到異常👩‍🚒👨‍🚒 🚨由火警引起的空氣汙染，已違反空污防制法第31條規定⚠️，我們現場予以告發，核處最重的100萬元罰鍰💸，並要求業者妥善處理後續作業，同時環保局持續監控環境空氣品質，以維護市民健康💪 📲【延伸閱讀】 https://goo.gl/njESPL:=:https://www.taichung.gov.tw/8868/8872/1012698/post","https://goo.gl/njESPL"
"8","2018-05-30","高思博 A Po","PERSON","TW","2018-05-30 13:35:04 CST","164","#反對核食禍害子孫 「愛台不斷電 青年護台灣」 上午A PO與青年朋友領跑，一同反深澳、反空污及反核食，呼籲大家為自己及下一代的健康站出來，不要讓空污及核災食品禍害子孫。 民進黨政府連保障人民生命財產安全、讓人民可以安心生活，最基本的責任都做不到，呼籲全國人民，年底用選票來教訓不用心的執政者！ A PO主張，台南市應該積極研擬空氣污染總量管制，以有效降低 PM2.5！ #反核食 #反空污 #台南空污要總量管制 https://www.ettoday.net/news/20180530/1180270.htm","https://www.ettoday.net/news/20180530/1180270.htm"
"9","2018-05-31","國民黨青年部","POLITICAL_PARTY","TW","2018-05-31 18:45:30 CST","685","「護台接力路跑，台中市長參選人-盧秀燕與總幹事-顏寬恒立委一起為青年加油打氣」 《愛台不斷電，反核食，反空污，青年護台灣》全台接力路跑活動，5/31將交棒給台中市代表，隨後並將展開大台中全市路跑，將青年愛台灣的心，傳遞全大台中；台中市長參選人盧秀燕也將前往台中市首站，為青年朋友們加油打氣！ 盧秀燕 顏寬恒 #台中 #青年","https://www.facebook.com/kmtyouth.tw/photos/a.1497939653826325/2122331854720432/?type=3"
"10","2018-05-31","We挺陳駿霖","PERSON","","2018-05-31 22:11:40 CST","112","我愛台中 反空污、反核食、駿霖會持續努力！ #逢甲大學emba樂跑協會就是👍","https://www.facebook.com/159328064659406/photos/a.185667005358845/224943121431233/?type=3"
"11","2018-05-31","陳成添-您的市議員","POLITICIAN","TW","2018-05-31 17:29:03 CST","374","阿添在霧峰開跑！💪 愛台不斷電，反核食反空污接力路跑 盧秀燕委員帶領我們議員參選人們一同跑起來","https://www.facebook.com/tien.taichung/videos/730277077096127/"
"12","2018-05-31","高雄市議會","GOVERNMENT_ORGANIZATION","TW","2018-05-31 09:14:34 CST","12","【改善空污　劉德林要求積極防制固定污染源】 劉德林 議員 近年來空氣污染的議題頻頻躍上版面，紫爆、紅爆、橘色警示燈的空氣品質在秋冬季節幾乎三天兩頭上演，民眾為了爭取一口清新安全的空氣，106年北中南各地發起大規模的反空污遊行即有兩場，劉德林議員呼籲市府對於改善空污應有長遠規劃，而不僅是全靠補貼政策來因應。 點我看更多：goo.gl/UDaNvE:=:http://cityforum.kcc.gov.tw/Alderman/AldermanDetail/1861","https://www.facebook.com/kcconline/photos/a.271189959645473/1618776698220119/?type=3"
"13","2018-05-31","曹嘉豪","POLITICIAN","TW","2018-05-31 17:47:28 CST","229","《愛台不斷電，反核食，反空污，青年護台灣》全台接力路跑活動 路跑隊伍將抵達員林，讓我們一起為台灣加油 不管您要跑多少公尺，皆歡迎您到各站集合地點報到，一起要回我們呼吸新鮮空氣的權力。 *或是請來現場幫我們加油💪* #全國青工動起來 #彰化青年跑起來👍👍 #員林站 #大熱天會中暑","https://www.facebook.com/TsaoHower/videos/1659171560799221/"
"14","2018-06-01","公民電力公司","ENERGY_COMPANY","TW","2018-06-01 13:03:10 CST","7","今晚九點請收看公視誰來晚餐 高雄大林蒲小菊姐反空污 對抗大菊姐 的故事，這對夫妻是陳菊眼中大林埔反空汙的頭號戰犯（最頭痛人物）~今晚來看他兩的精丨采故事吧，聽聽陳椒華老師眼中的這對夫妻。精彩呦~ 還有，今晚的神秘嘉賓 政壇新秀 正義哥也是暖男一枚萬人迷呦~ https://m.facebook.com/story.php?story_fbid=1961691833871896&id=139209739453457","https://www.facebook.com/guesswho3/videos/1961683893872690/"
"15","2018-06-01","張鎮榮粉絲團","PERSON","TW","2018-06-01 19:40:01 CST","306","鎮榮 受邀 愛台不斷電青年護台灣全臺接力路跑活動。 由新竹縣黨部主委 陳副議長接棒 新竹縣 邱縣長與 新竹縣青工 盧總會長及全體青工夥伴暨各社區社團代表們為路跑共同來發聲反空污 反核食 搶救台灣的經濟來努力 鎮榮 祝福大家 心想事成 平安健康","https://www.facebook.com/1459829230912830/photos/a.1459831290912624/2263001123928966/?type=3"
"16","2018-06-01","黃暐瀚","JOURNALIST","TW","2018-06-01 19:38:21 CST","1,840","中電不北送 那天在政論節目中，第一次提到，台中市長參選人盧秀燕，打算提出「停止中電北送」政見，坐在對面的「堅哥」王世堅，不敢置信！大呼荒唐。 台中的電，不北送？這是市長可以決定的事嗎？ 台中的電，不北送？台中這樣做，不怕被其他縣市批評自私嗎？ 台中的電，不北送？盧秀燕這個主張，會不會連黨內同志丁守中、侯友宜，都不會同意？ 無庸置疑，這是一個「兩面刃」的高敏感度政策，台中人或許會喊讚，但北部人很難會支持。根據統計，過去五年來，「台北與新北」的電力缺口，一年高達「123億度」，北部人用電，卻發電不足（新北有電廠，但北市幾乎不發電），所以得「中電北送」，用台中火力發電廠，發出來的電。 於是，盧秀燕想要「下猛藥」，想對外宣布一旦上任，就要「停止中電北送」，讓台中火力發電廠，只發「台中需要的電」，不讓台中人「用肺換電」。然而，部分幕僚卻擔心，這藥太猛，會不會猛到「要到命除」？ 怎麼辦？盧秀燕決定下鄉探民瘼，直接與里民座談。 談空污解決，盧秀燕提出四個辦法： 1、舉辦反空污公投。 2、向台電求償。 3、中火若不改善，撤發執照。 4、停止中電北送。 前面三個方法講來講去，台下反應大多漠然，但一講到第四點「停止中電北送」的時候，台下居然傳來哄堂的掌聲！無一例外。 「我們的厝邊，花了大錢，買了微波爐（指核四），放在家裡不用，卻要我們燒木炭（指中火），煮飯給他們吃」盧秀燕緩緩的說：「結果我們弄得灰頭土臉，把飯送給有微波爐卻不肯用的鄰居去吃，這樣合理嗎」？ 貼近庶民的語言，引來了熱烈的回應。 台北有核四，台北要蓋深澳，台北自己其實有電廠卻不用，反而要台中的火力發電廠「火力全開」，幫北部人發電，台中人當然不開心。 如果是要選「總統」，我相信盧秀燕不會提出這樣的政見，這是國土規劃與資源分配的大戰略；但眼前這一戰是選市長，一位「準市長」站在「市民」的角度看問題，又有什麼錯？ 在幕僚憂喜參半的質疑聲中，盧秀燕堅定推出「停止中電北送」的參選政見，逼得現任市長林佳龍不得不接招，從四月的保證「中電不北送」，一直修正到五月的堅持「中電中用」。說穿了，林佳龍等於跟進了盧秀燕的險招。 從5/23日到8/31日整整三個多月，中火十個機組，進入「火力全開」的階段，中央越是怕缺電，中火越是得全開，而全開的結果，卻是拖累林佳龍的選情，等九月入秋之後，西北季風恐將帶來大陸的霧霾，選前關鍵兩個月，空污將讓台中人「更加有感」。 屆時「中電不北送」這個看似不合理，卻直接有效的政見，將成為年底台中勝負的關鍵。 暐瀚 2018-6-1 de 台北 https://goo.gl/vLpDpH:=:https://tw.news.yahoo.com/%E3%80%90yahoo%E8%AB%96%E5%A3%87%EF%BC%8F%E9%BB%83%E6%9A%90%E7%80%9A%E3%80%91%E4%B8%AD%E9%9B%BB%E4%B8%8D%E5%8C%97%E9%80%81-103423064.html","https://goo.gl/vLpDpH"
"17","2018-06-01","游藝 小市民大聲公","LOCAL_SERVICES","","2018-06-01 20:13:14 CST","20","2015年與護樹夥伴一起加入反空污抗暖化大遊行的籌備工作，有幸認識從2011年開始投身反空污運動的葉光芃醫師。 幾次籌備會議，葉醫師認真又謙虛地與大家討論遊行主題與訴求，期間也數度與許多中部醫界聯盟的醫生們，南來北返來台北開記者會，只為了宣傳1226遊行，希望讓更多人了解空氣污染的的可怕。 遊行當天，除了李遠哲院長與柯一正導演外，要參加2016總統大選的三位副總統候選人，也到場表達支持。可惜兩年多過去了，當年代表所屬政黨站在台上承諾支持反空污的候選人，當選後卻沒認真兌現承諾。 葉醫師那顆溫柔、堅定、普世愛民的心，常常讓我非常感動，他所傳遞出來的每一分心意，都是為了回報養育我們的台灣這片土地，希望能讓下一代擁有健康呼吸的權利。 葉醫師常說：【空氣是最重要的！】在進入議會之後，我將繼續追隨葉醫師的腳步，積極推動台北的反空污運動與政策改革，並認真監督政府落實空氣汙染防治的相關工作。 向葉醫師致敬！感謝葉醫師一直走在前面引導我們！ ＃反空污救健康 ＃抗暖化救地球 ＃為回報養育我們的台灣這片土地而努力 ＃為下一代打造一個有希望的未來 2015反空污遊行新聞分享： 醫師環團怒吼 號召26日上凱道反空汙 http://news.ltn.com.tw/news/life/breakingnews/1531095:=:https://news.ltn.com.tw/news/life/breakingnews/1531095 1226全國反空汙大遊行 巨大肺臟亮相 http://news.ltn.com.tw/news/life/breakingnews/1548858:=:https://news.ltn.com.tw/news/life/breakingnews/1548858 反空污大遊行 李遠哲：為下一代而走 http://news.ltn.com.tw/news/life/breakingnews/1552269:=:https://news.ltn.com.tw/news/life/breakingnews/1552269 反空污遊行5大訴求 3副總統候選人都說OK http://news.ltn.com.tw/news/politics/breakingnews/1552601:=:https://news.ltn.com.tw/news/politics/breakingnews/1552601","https://tw.appledaily.com/headline/daily/20180529/38028031"
"18","2018-06-02","南部反空污大聯盟","ACTIVITY_GENERAL","TW","2018-06-02 10:44:35 CST","38","今日6月2日南部反空污大聯盟邀請台中 陳仲勳醫師來主講空污危害健康在巨蛋捷運第五出口下午四點開講",""
"19","2018-06-02","定報","COMMUNITY","TW","2018-06-02 09:35:38 CST","663","💕安定力量的好朋友早安！💕 我們又來連署擺攤囉～這一次不是為了 #罷免黃國昌 我們這次的口號是『 反政客丶反空污丶愛家鄉』 用公投的選票 #教訓政客 #保護家園 廣告：下午在汐止黃昏市場還有一攤:）✌️ #我們不分藍綠 #更不要黃色屎力 #中間的公民大覺醒 #無色無味人民大反撲","https://www.facebook.com/StabilityOfPower/videos/593144654394276/"
"20","2018-06-02","林雪峰-嘉義市西區議員候選人","POLITICAL_CANDIDATE","TW","2018-06-02 08:11:59 CST","17","♥愛台不中斷 反空污 😷 反核食😷 #嘉義市西區議員參選人【林雪峰】關心您♥ 陳文茜揭穿了廢核騙局，揭穿民進黨大騙選票 大騙臺灣南部大呆瓜選民，揭穿台南空污pm2.5原因，黃偉哲完全啞口無言！近年百業蕭條 唯獨口罩廠商還可撐 但台灣一年死於肺病從7000多人成長到近9000人過後可能破萬人肺癌死亡 https://youtu.be/gfAeh-hplUs:=:https://www.youtube.com/watch?v=gfAeh-hplUs&feature=youtu.be","https://www.facebook.com/178574176256042/videos/217400315706761/"
"21","2018-06-03","江承洲【江江看觀音】","VIDEO_CREATOR","TW","2018-06-03 13:49:49 CST","37","愛台不斷電、青年護台灣 #反空污反核食👋 全國青工總會總動員，舉辦八天七夜青年環台路跑活動，大家辛苦了❤️","https://tw.news.yahoo.com/%E6%84%9B%E5%8F%B0%E4%B8%8D%E6%96%B7%E9%9B%BB%E9%9D%92%E5%B9%B4%E8%AD%B7%E5%8F%B0%E7%81%A3%E8%B7%AF%E8%B7%91-%E6%A1%83%E5%9C%92%E5%A4%A7%E6%8E%A5%E5%8A%9B%E5%B1%95%E7%8F%BE%E5%9C%98%E7%B5%90%E5%BF%85%E5%8B%9D%E6%B1%BA%E5%BF%83-084542937.html"
"22","2018-06-04","吳敦義 Wu, Den-Yih","POLITICIAN","TW","2018-06-04 17:20:43 CST","1,000","【義氣新北：反深澳、反空污】 侯友宜說，對新北市來講，這是宣示理念的重要時刻，空污對國民健康傷害大家都清楚，所有的能源政策不能建構在傷害國民健康之上，所以我們對深澳蓋燃煤電廠，態度一定是堅決反對。","http://news.ltn.com.tw/news/politics/breakingnews/2445594?utm_medium=M&utm_campaign=SHARE&utm_source=FACEBOOK"
"23","2018-06-04","台中市議員   蘇柏興","POLITICIAN","TW","2018-06-04 19:04:20 CST","689","#愛台不斷電青年護台灣 #蘇柏興議員一同響應反空污反核食 全國青工總會發起「愛台不斷電、青年護台灣」路跑活動，訴求食安與空污，柏興共同響應，攜手愛護台灣。","https://www.facebook.com/661092573982671/photos/a.661150600643535/1711138602311391/?type=3"
"24","2018-06-04","中國國民黨台南市黨部","POLITICAL_PARTY","TW","2018-06-04 16:25:00 CST","114","國民黨全台大串連「愛台不斷電、青年護台灣」接力路跑活動，5月30日抵達台南市，感謝參與所有跑者，謝謝您們！ 國民黨邀請您一同響應，反深澳電廠、反空污、反核食，為了自己與下一代的健康，請勇敢站出來！","https://www.facebook.com/kmttnc/videos/2116927935017958/"
"25","2018-06-04","凱擘大寬頻-全聯數位有線電視","TV_NETWORK","TW","2018-06-04 14:29:10 CST","7","20180604國民黨護台路跑抵三重 王威元接棒拼勝選 (凱擘大台北數位新聞) 由中國國民黨全國青工總會發起的「愛台不斷電、青年護台灣」接力路跑活動，來到新北市三重區，由市議員參選人王威元接棒。王威元特別請來三太子助陣，期許自己像三太子一樣，年輕、富有正義感，而且面對挑戰絕不妥協。 ----------------------------------------------------------------- [現場] 新北市議員參選人王威元帶領青年軍做暖身操，準備參加國民黨青年護台灣路跑活動；而象徵年輕、富有正義感的三太子也前來助陣，陪同大家一起勇往直前。 [訪問]新北市議員參選人//王威元（三太子在民間傳說中，是一位年輕且富正義感、法力高強的神祇，面對挑戰絕不妥協奮戰到底，我想這就是我們國民黨青年軍要秉持的精神。） 從新莊接力過來的青年軍，一抵達三重立即拉起「反空污、反核食」的布條，並高喊口號。 [現場] 緊接著，王威元接下棒子，與三太子及青年軍奮力往前跑，希望自己這次挺身而出，能讓三蘆地區的民眾安居樂業。 [訪問]新北市議員參選人//王威元（我從擔任里長以來，在里內做了很多的改進與建設，但有一天我忽然發現，一個里的改變是不夠的，就向衛生下水到一樣，你這里做得再多，但隔壁里沒做，整個地區的環境就沒辦法獲得改善，所以威元決定投入新北市議員的選舉，希望全三重、蘆洲的人民都能安居樂業。） 路跑隊伍浩浩蕩蕩，從重陽路一段跑到重陽橋，王威元馬不停蹄，展現年輕人的活力與衝勁，希望能贏得選戰，與鄉親共創更美好的未來。 羅綸宏 採訪報導 (三重區/選戰風雲） 凱擘大台北數位新聞 最專業的市政頻道 完整影音連結","https://www.facebook.com/CLNKBRO/videos/1518604954910094/"
