"prv_code","city_code","area_code","li_code","dept_code","vote_to_votable"
"00","000","00","0000","000",54.56
"63","000","00","0000","000",57.31
"63","000","00","0000","001",58.98
"63","000","00","0102","001",57.62
"63","000","00","0103","001",61.31
"63","000","00","0104","001",59.01
"63","000","00","0105","001",62.71
"63","000","00","0106","001",59.64
"63","000","00","0107","001",60.9
"63","000","00","0108","001",60.12
"63","000","00","0109","001",62.37
"63","000","00","0110","001",59.98
"63","000","00","0111","001",57.79
"63","000","00","0112","001",61.46
"63","000","00","0113","001",62.51
"63","000","00","0114","001",59.03
"63","000","00","0115","001",59.67
"63","000","00","0116","001",60.61
"63","000","00","0117","001",60.09
"63","000","00","0118","001",46.84
"63","000","00","0119","001",57.38
"63","000","00","0120","001",60.78
"63","000","00","0121","001",62
"63","000","00","0122","001",59.29
"63","000","00","0124","001",55.75
"63","000","00","0125","001",60.61
"63","000","00","0126","001",57.5
"63","000","00","0127","001",55.99
"63","000","00","0128","001",59.3
"63","000","00","0129","001",57.97
"63","000","00","0130","001",57.63
"63","000","00","0131","001",60.14
"63","000","00","0132","001",58.87
"63","000","00","0133","001",60.62
"63","000","00","0134","001",58.83
"63","000","00","0135","001",57.28
"63","000","00","0000","002",57.29
"63","000","00","0201","002",48.46
"63","000","00","0202","002",59.69
"63","000","00","0203","002",56.01
"63","000","00","0204","002",54.03
"63","000","00","0205","002",57.76
"63","000","00","0206","002",58.88
"63","000","00","0207","002",60.49
"63","000","00","0208","002",59.83
"63","000","00","0209","002",59.37
"63","000","00","0210","002",58.4
"63","000","00","0211","002",58.85
"63","000","00","0212","002",57.91
"63","000","00","0213","002",54.96
"63","000","00","0214","002",54.41
"63","000","00","0215","002",57.85
"63","000","00","0216","002",61.01
"63","000","00","0217","002",58.51
"63","000","00","0218","002",57.56
"63","000","00","0219","002",56.29
"63","000","00","0220","002",60.67
"63","000","00","0221","002",56.04
"63","000","00","0222","002",57.05
"63","000","00","0223","002",57.04
"63","000","00","0224","002",61.2
"63","000","00","0225","002",58.87
"63","000","00","0226","002",56.26
"63","000","00","0227","002",58.33
"63","000","00","0228","002",52.92
"63","000","00","0229","002",56.54
"63","000","00","0230","002",58.15
"63","000","00","0231","002",53.46
"63","000","00","0232","002",56.51
"63","000","00","0233","002",55.02
"63","000","00","0234","002",60.34
"63","000","00","0235","002",54.82
"63","000","00","0236","002",56.09
"63","000","00","0237","002",58.66
"63","000","00","0238","002",54.75
"63","000","00","0239","002",56.23
"63","000","00","0240","002",57.91
"63","000","00","0241","002",57.21
"63","000","00","0000","003",57.2
"63","000","00","0301","003",56.46
"63","000","00","0302","003",59.78
"63","000","00","0303","003",59.67
"63","000","00","0304","003",56.29
"63","000","00","0305","003",51.98
"63","000","00","0306","003",60.51
"63","000","00","0307","003",52.17
"63","000","00","0308","003",54.51
"63","000","00","0309","003",52.41
"63","000","00","0310","003",53.92
"63","000","00","0311","003",59.91
"63","000","00","0312","003",58.69
"63","000","00","0313","003",60.43
"63","000","00","0314","003",61.02
"63","000","00","0315","003",46.2
"63","000","00","0316","003",58.48
"63","000","00","0317","003",58.87
"63","000","00","0318","003",58.29
"63","000","00","0319","003",59.8
"63","000","00","0320","003",57.22
"63","000","00","0321","003",60.11
"63","000","00","0322","003",57.51
"63","000","00","0323","003",61.34
"63","000","00","0326","003",58.75
"63","000","00","0327","003",55.59
"63","000","00","0328","003",58.79
"63","000","00","0329","003",53.95
"63","000","00","0330","003",57.73
"63","000","00","0331","003",54.92
"63","000","00","0332","003",60.41
"63","000","00","0333","003",57.78
"63","000","00","0334","003",59.75
"63","000","00","0335","003",56.66
"63","000","00","0336","003",55.99
"63","000","00","0337","003",58.32
"63","000","00","0338","003",58.41
"63","000","00","0339","003",59.36
"63","000","00","0340","003",58.9
"63","000","00","0341","003",58.63
"63","000","00","0343","003",57.74
"63","000","00","0344","003",58.1
"63","000","00","0346","003",58.01
"63","000","00","0347","003",58.78
"63","000","00","0348","003",56.1
"63","000","00","0349","003",54.63
"63","000","00","0350","003",55.08
"63","000","00","0351","003",55.57
"63","000","00","0352","003",53.98
"63","000","00","0353","003",56.74
"63","000","00","0354","003",57.64
"63","000","00","0355","003",56.95
"63","000","00","0356","003",59.01
"63","000","00","0357","003",59.26
"63","000","00","0000","004",56.76
"63","000","00","0401","004",55.47
"63","000","00","0402","004",51.08
"63","000","00","0403","004",56
"63","000","00","0404","004",59.34
"63","000","00","0405","004",54.85
"63","000","00","0406","004",53.01
"63","000","00","0407","004",53.58
"63","000","00","0408","004",55.77
"63","000","00","0409","004",55.38
"63","000","00","0410","004",54.78
"63","000","00","0411","004",52.69
"63","000","00","0412","004",55.59
"63","000","00","0413","004",58.62
"63","000","00","0414","004",60.78
"63","000","00","0415","004",60.07
"63","000","00","0416","004",58.2
"63","000","00","0417","004",59.64
"63","000","00","0418","004",54.19
"63","000","00","0419","004",59.76
"63","000","00","0420","004",57.73
"63","000","00","0421","004",58.86
"63","000","00","0422","004",52.89
"63","000","00","0423","004",54.01
"63","000","00","0424","004",39.91
"63","000","00","0425","004",57.81
"63","000","00","0426","004",56.62
"63","000","00","0427","004",60.03
"63","000","00","0428","004",57.6
"63","000","00","0429","004",57.63
"63","000","00","0430","004",56.43
"63","000","00","0431","004",62.62
"63","000","00","0432","004",57.46
"63","000","00","0433","004",60.71
"63","000","00","0434","004",57.46
"63","000","00","0435","004",63.01
"63","000","00","0436","004",56.95
"63","000","00","0437","004",60.24
"63","000","00","0438","004",63.44
"63","000","00","0439","004",56.71
"63","000","00","0440","004",55.73
"63","000","00","0441","004",59.11
"63","000","00","0442","004",62.68
"63","000","00","0000","005",58.01
"63","000","00","0501","005",57.79
"63","000","00","0502","005",58.72
"63","000","00","0503","005",59.54
"63","000","00","0504","005",60.6
"63","000","00","0505","005",56.14
"63","000","00","0506","005",61.23
"63","000","00","0507","005",61.76
"63","000","00","0508","005",57.76
"63","000","00","0509","005",59.4
"63","000","00","0510","005",57.43
"63","000","00","0511","005",58.4
"63","000","00","0512","005",57.71
