"prv_code","city_code","area_code","li_code","dept_code","vote_to_votable"
"00","000","00","0000","000",55.37
"63","000","00","0000","000",57.94
"63","000","00","0000","001",59.33
"63","000","00","0102","001",58.56
"63","000","00","0103","001",61.65
"63","000","00","0104","001",59.46
"63","000","00","0105","001",62.86
"63","000","00","0106","001",59.98
"63","000","00","0107","001",61.25
"63","000","00","0108","001",60.3
"63","000","00","0109","001",62.83
"63","000","00","0110","001",60.77
"63","000","00","0111","001",58.6
"63","000","00","0112","001",61.64
"63","000","00","0113","001",63.52
"63","000","00","0114","001",59.27
"63","000","00","0115","001",59.99
"63","000","00","0116","001",61.24
"63","000","00","0117","001",60.28
"63","000","00","0118","001",47.1
"63","000","00","0119","001",57.89
"63","000","00","0120","001",61.2
"63","000","00","0121","001",62.14
"63","000","00","0122","001",59.79
"63","000","00","0124","001",55.6
"63","000","00","0125","001",60.83
"63","000","00","0126","001",57.59
"63","000","00","0127","001",55.94
"63","000","00","0128","001",59.71
"63","000","00","0129","001",57.88
"63","000","00","0130","001",58.39
"63","000","00","0131","001",60.55
"63","000","00","0132","001",59.16
"63","000","00","0133","001",60.49
"63","000","00","0134","001",59.59
"63","000","00","0135","001",57.82
"63","000","00","0000","002",58.19
"63","000","00","0201","002",48.69
"63","000","00","0202","002",60.42
"63","000","00","0203","002",56.01
"63","000","00","0204","002",54.68
"63","000","00","0205","002",59.56
"63","000","00","0206","002",59.34
"63","000","00","0207","002",61.56
"63","000","00","0208","002",61.3
"63","000","00","0209","002",59.6
"63","000","00","0210","002",58.21
"63","000","00","0211","002",59.1
"63","000","00","0212","002",57.85
"63","000","00","0213","002",55.6
"63","000","00","0214","002",55.66
"63","000","00","0215","002",58.52
"63","000","00","0216","002",61.31
"63","000","00","0217","002",59.32
"63","000","00","0218","002",59.71
"63","000","00","0219","002",56.68
"63","000","00","0220","002",61.18
"63","000","00","0221","002",56.69
"63","000","00","0222","002",58.32
"63","000","00","0223","002",58.23
"63","000","00","0224","002",61.76
"63","000","00","0225","002",59.61
"63","000","00","0226","002",57.75
"63","000","00","0227","002",59.55
"63","000","00","0228","002",55.33
"63","000","00","0229","002",56.87
"63","000","00","0230","002",59.41
"63","000","00","0231","002",55.08
"63","000","00","0232","002",57.68
"63","000","00","0233","002",56.1
"63","000","00","0234","002",60.56
"63","000","00","0235","002",56.35
"63","000","00","0236","002",56.88
"63","000","00","0237","002",60.45
"63","000","00","0238","002",57.21
"63","000","00","0239","002",57.1
"63","000","00","0240","002",58.49
"63","000","00","0241","002",57.1
"63","000","00","0000","003",57.87
"63","000","00","0301","003",57.32
"63","000","00","0302","003",60.1
"63","000","00","0303","003",60.22
"63","000","00","0304","003",56.97
"63","000","00","0305","003",52.72
"63","000","00","0306","003",60.45
"63","000","00","0307","003",53.09
"63","000","00","0308","003",55.15
"63","000","00","0309","003",53.91
"63","000","00","0310","003",55.79
"63","000","00","0311","003",60.65
"63","000","00","0312","003",59.92
"63","000","00","0313","003",61.29
"63","000","00","0314","003",61.27
"63","000","00","0315","003",47.56
"63","000","00","0316","003",59.54
"63","000","00","0317","003",59.34
"63","000","00","0318","003",57.9
"63","000","00","0319","003",59.35
"63","000","00","0320","003",56.75
"63","000","00","0321","003",60.6
"63","000","00","0322","003",58.29
"63","000","00","0323","003",61.87
"63","000","00","0326","003",62.54
"63","000","00","0327","003",56.44
"63","000","00","0328","003",60.04
"63","000","00","0329","003",54.59
"63","000","00","0330","003",58.46
"63","000","00","0331","003",55.36
"63","000","00","0332","003",60.92
"63","000","00","0333","003",58.27
"63","000","00","0334","003",60.06
"63","000","00","0335","003",56.89
"63","000","00","0336","003",56.28
"63","000","00","0337","003",58.65
"63","000","00","0338","003",58.41
"63","000","00","0339","003",59.48
"63","000","00","0340","003",60.79
"63","000","00","0341","003",57.68
"63","000","00","0343","003",58.6
"63","000","00","0344","003",58.33
"63","000","00","0346","003",58.85
"63","000","00","0347","003",59.18
"63","000","00","0348","003",56.66
"63","000","00","0349","003",55.29
"63","000","00","0350","003",55.65
"63","000","00","0351","003",56.81
"63","000","00","0352","003",55
"63","000","00","0353","003",57.86
"63","000","00","0354","003",57.99
"63","000","00","0355","003",56.79
"63","000","00","0356","003",58.75
"63","000","00","0357","003",59.56
"63","000","00","0000","004",57.1
"63","000","00","0401","004",53.47
"63","000","00","0402","004",51.34
